Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Accounting,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.09090909090909091,1.0909090909090908,0.18181818181818182,1.1818181818181819,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.0,3.3636363636363638,0.09090909090909091,0.0,0.09090909090909091
Consumer Packaging,0.13333333333333333,0.2,0.0,0.5333333333333333,0.5333333333333333,0.2,0.06666666666666667,0.4666666666666667,0.4,0.26666666666666666,0.2,0.0,0.13333333333333333,0.0,0.6,0.2,0.0,0.06666666666666667,0.2,0.0,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.2,0.4666666666666667
Entrepreneurship,0.625,0.25,0.5,0.4375,0.8125,0.0,0.125,1.3125,0.6875,1.375,0.125,0.4375,0.0625,0.0,0.375,0.1875,0.25,0.0,0.0,0.0,0.1875,0.6875,0.0625,0.0,0.375
"Ethics, Law and Social Justice",2.6470588235294117,0.23529411764705882,0.4411764705882353,0.29411764705882354,0.23529411764705882,0.029411764705882353,0.08823529411764706,0.23529411764705882,0.3235294117647059,0.2647058823529412,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.4117647058823529,0.11764705882352941,0.029411764705882353,0.0,0.0,0.2647058823529412,0.35294117647058826,0.058823529411764705,0.029411764705882353,0.14705882352941177
Financial Management,0.375,0.53125,0.09375,0.46875,0.09375,0.1875,0.21875,0.4375,0.46875,0.5,0.03125,0.0,0.21875,0.0,0.34375,0.375,0.09375,0.09375,0.03125,0.09375,0.46875,2.9375,0.03125,0.03125,0.09375
Global Citizenship and Social Sustainability,3.92,0.08,1.0,0.5,0.58,0.26,0.1,0.22,0.34,0.44,0.08,0.28,0.48,0.0,0.24,0.4,0.56,0.0,0.02,0.14,0.2,0.8,0.08,0.02,2.94
Health and Society,3.4186046511627906,0.2558139534883721,1.7906976744186047,0.5116279069767442,0.7674418604651163,0.32558139534883723,0.7674418604651163,0.11627906976744186,0.23255813953488372,0.4418604651162791,1.2325581395348837,0.5581395348837209,0.4186046511627907,0.0,0.3953488372093023,0.3488372093023256,0.3488372093023256,0.09302325581395349,0.0,0.023255813953488372,0.16279069767441862,0.32558139534883723,0.0,0.2558139534883721,3.2093023255813953
Industrial Technology,0.14814814814814814,0.25925925925925924,0.14814814814814814,0.8518518518518519,0.5925925925925926,0.14814814814814814,0.0,0.8888888888888888,0.4444444444444444,0.8888888888888888,0.14814814814814814,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.7777777777777778,0.4074074074074074,0.14814814814814814,0.037037037037037035,0.0,0.07407407407407407,0.14814814814814814,0.37037037037037035,0.0,0.14814814814814814,0.37037037037037035
Information Systems,0.16666666666666666,1.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.0,0.9166666666666666,0.4166666666666667,1.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.0,0.0,0.25,0.0,0.5,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25
Management and Human Resources,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.8571428571428571,0.6428571428571429,0.0,0.14285714285714285,1.3571428571428572,0.6428571428571429,1.4285714285714286,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.5,0.5,0.2857142857142857,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.35714285714285715,1.0714285714285714
Marketing Management,0.4166666666666667,0.3333333333333333,0.16666666666666666,1.8333333333333333,0.5833333333333334,0.0,0.0,0.9166666666666666,0.4166666666666667,0.9166666666666666,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0
Packaging Technology,0.0,0.06666666666666667,0.2,0.8666666666666667,0.4,0.2,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0,1.2666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667,0.2,0.13333333333333333,0.0,0.2,0.2
Quantitative Analysis,0.0975609756097561,0.4634146341463415,0.024390243902439025,0.5121951219512195,0.04878048780487805,0.0,0.0,0.5365853658536586,0.4878048780487805,0.5853658536585366,0.024390243902439025,0.0,0.0975609756097561,0.024390243902439025,0.0975609756097561,0.6097560975609756,0.024390243902439025,0.926829268292683,0.3902439024390244,0.9024390243902439,1.7560975609756098,0.1951219512195122,0.024390243902439025,0.024390243902439025,0.0
Real Estate Finance,0.5714285714285714,0.2857142857142857,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5714285714285714,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.6428571428571429,1.2142857142857142,0.2857142857142857,0.0,0.5714285714285714
"Science, Technology and Society",2.75,0.2222222222222222,1.5833333333333333,0.4444444444444444,1.6111111111111112,0.4166666666666667,0.75,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.3888888888888889,0.6111111111111112,0.5555555555555556,0.0,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.027777777777777776,0.1111111111111111,0.19444444444444445,0.1111111111111111,0.5,0.05555555555555555,0.08333333333333333,4.25
Visual Media and Cultural Studies,2.660377358490566,0.1509433962264151,0.24528301886792453,0.4528301886792453,0.5094339622641509,0.1320754716981132,0.018867924528301886,0.32075471698113206,0.33962264150943394,0.5283018867924528,0.0,0.0,0.41509433962264153,0.3018867924528302,0.1509433962264151,0.33962264150943394,0.41509433962264153,0.018867924528301886,0.16981132075471697,0.018867924528301886,0.33962264150943394,0.05660377358490566,0.16981132075471697,0.05660377358490566,0.07547169811320754
"Bioinformatics, Cross Disciplinary Studies",0.0,1.3125,0.125,0.9375,0.1875,0.0,2.9375,0.6875,1.1875,0.9375,0.125,0.1875,0.5,0.125,0.3125,0.8125,0.125,0.0625,0.0,0.0625,1.375,0.0,0.0,0.125,0.125
"Data Science, Cross Disciplinary Studies",0.0,1.4761904761904763,0.38095238095238093,0.6666666666666666,0.19047619047619047,0.0,0.23809523809523808,0.5238095238095238,0.7142857142857143,0.6190476190476191,0.0,0.09523809523809523,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.7142857142857143,0.0,0.42857142857142855,0.047619047619047616,0.5238095238095238,2.0,0.0,0.0,0.047619047619047616,0.047619047619047616
"Heavy Civil, Cross Disciplinary Studies",0.21052631578947367,0.2631578947368421,0.0,0.7894736842105263,0.21052631578947367,0.0,0.0,0.21052631578947367,2.3157894736842106,0.21052631578947367,0.0,0.0,0.0,0.05263157894736842,0.42105263157894735,0.631578947368421,0.0,0.05263157894736842,0.10526315789473684,0.0,0.3684210526315789,0.15789473684210525,0.2631578947368421,0.0,0.2631578947368421
