Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Liberal Arts and Engineering Studies,0.2073170731707317,0.04878048780487805,0.524390243902439,0.23170731707317074,0.23170731707317074,0.15853658536585366,0.012195121951219513,0.07317073170731707,0.10975609756097561,0.06097560975609756,0.0,0.0,0.10975609756097561,0.06097560975609756,0.08536585365853659,0.0975609756097561,0.024390243902439025,0.06097560975609756,0.04878048780487805,0.036585365853658534
Liberal Studies,0.80625,0.3875,0.05625,0.13125,0.01875,0.025,0.15625,0.05,0.025,0.025,0.175,0.04375,0.05625,0.0375,0.03125,0.00625,0.13125,0.11875,0.03125,0.00625
Manufacturing Engineering,0.14782608695652175,0.0,0.5478260869565217,0.25217391304347825,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.10434782608695652,0.06086956521739131,0.043478260869565216,0.008695652173913044,0.0,0.017391304347826087,0.1391304347826087,0.034782608695652174,0.0782608695652174,0.02608695652173913,0.13043478260869565,0.008695652173913044,0.034782608695652174
Marine Sciences,0.1864406779661017,0.2457627118644068,0.16101694915254236,0.1440677966101695,0.00847457627118644,0.1440677966101695,0.3644067796610169,0.0423728813559322,0.03389830508474576,0.025423728813559324,0.059322033898305086,0.0,0.025423728813559324,0.03389830508474576,0.01694915254237288,0.00847457627118644,0.059322033898305086,0.13559322033898305,0.0,0.01694915254237288
Materials Engineering,0.0,0.13,0.2,0.11,0.01,0.04,0.15,0.08,0.05,0.02,0.01,0.0,0.01,0.13,0.05,0.0,0.02,0.12,0.0,0.06
Mathematics,0.009259259259259259,0.046296296296296294,0.2037037037037037,0.05555555555555555,0.0,0.0,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.027777777777777776,0.0,0.009259259259259259,0.08333333333333333,0.027777777777777776,0.037037037037037035,0.009259259259259259,0.046296296296296294,0.48148148148148145,0.18518518518518517,0.14814814814814814
Mechanical Engineering,0.015873015873015872,0.015873015873015872,0.42063492063492064,0.1111111111111111,0.05555555555555555,0.007936507936507936,0.031746031746031744,0.0,0.031746031746031744,0.1349206349206349,0.0,0.0,0.007936507936507936,0.0873015873015873,0.05555555555555555,0.1349206349206349,0.10317460317460317,0.0873015873015873,0.007936507936507936,0.031746031746031744
Microbiology,0.06382978723404255,0.031914893617021274,0.20212765957446807,0.2765957446808511,0.0,0.010638297872340425,0.5425531914893617,0.031914893617021274,0.02127659574468085,0.031914893617021274,0.26595744680851063,0.0,0.02127659574468085,0.425531914893617,0.010638297872340425,0.0,0.06382978723404255,0.11702127659574468,0.0,0.02127659574468085
Music,0.1,0.15,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.016666666666666666,0.36666666666666664,0.0,0.0,0.0,0.016666666666666666,1.4833333333333334,0.0,0.2,0.0,0.0,0.0
Nutrition,0.14705882352941177,0.00980392156862745,0.049019607843137254,0.13725490196078433,0.0,0.0392156862745098,0.3627450980392157,0.08823529411764706,0.0196078431372549,0.00980392156862745,0.7450980392156863,0.029411764705882353,0.00980392156862745,0.18627450980392157,0.049019607843137254,0.0,0.0784313725490196,0.12745098039215685,0.0,0.029411764705882353
Philosophy,0.47368421052631576,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.02631578947368421,0.02631578947368421,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.0
Physics,0.28205128205128205,0.0,0.05128205128205128,0.0,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.0,0.4358974358974359
Political Science,1.2125,0.025,0.0875,0.0875,0.0,0.0125,0.0,0.2375,0.025,0.0,0.025,0.0,0.05,0.025,0.0,0.0625,0.0625,0.0375,0.0,0.0
Public Health,0.6293103448275862,0.09482758620689655,0.07758620689655173,0.11206896551724138,0.017241379310344827,0.02586206896551724,0.1810344827586207,0.12931034482758622,0.02586206896551724,0.0,1.0517241379310345,0.008620689655172414,0.23275862068965517,0.06896551724137931,0.017241379310344827,0.0,0.02586206896551724,0.0603448275862069,0.034482758620689655,0.0
Psychology,1.0526315789473684,0.10526315789473684,0.07017543859649122,0.03508771929824561,0.0,0.05263157894736842,0.12280701754385964,0.07017543859649122,0.017543859649122806,0.017543859649122806,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.0,0.017543859649122806,0.08771929824561403,0.03508771929824561,0.0,0.0
"Recreation, Parks, and Tourism Administration",0.6173913043478261,0.06086956521739131,0.05217391304347826,0.391304347826087,0.06956521739130435,0.0782608695652174,0.0,0.28695652173913044,0.06956521739130435,0.043478260869565216,0.09565217391304348,0.0,0.008695652173913044,0.19130434782608696,0.017391304347826087,0.0,0.09565217391304348,0.043478260869565216,0.0,0.0
Sociology,1.3636363636363635,0.07575757575757576,0.015151515151515152,0.16666666666666666,0.015151515151515152,0.0,0.015151515151515152,0.21212121212121213,0.045454545454545456,0.045454545454545456,0.015151515151515152,0.06060606060606061,0.045454545454545456,0.045454545454545456,0.015151515151515152,0.07575757575757576,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.0
Software Engineering,0.025974025974025976,0.07142857142857142,0.7142857142857143,0.15584415584415584,0.03896103896103896,0.012987012987012988,0.16233766233766234,0.025974025974025976,0.07792207792207792,0.012987012987012988,0.006493506493506494,0.0,0.16883116883116883,0.09090909090909091,0.045454545454545456,0.032467532467532464,0.012987012987012988,0.08441558441558442,0.0,0.032467532467532464
Spanish,1.0227272727272727,0.1590909090909091,0.007575757575757576,0.022727272727272728,0.015151515151515152,0.06818181818181818,0.0,0.03787878787878788,0.045454545454545456,0.09848484848484848,0.06060606060606061,0.015151515151515152,0.1893939393939394,0.0,0.07575757575757576,0.007575757575757576,0.25757575757575757,0.0,0.5075757575757576,0.0
Statistics,0.02,0.0,0.42,0.06,0.02,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.1,0.06,0.04,0.02,0.06,0.26,0.1,0.04
Theatre Arts,0.18604651162790697,0.023255813953488372,0.046511627906976744,0.18604651162790697,0.06976744186046512,0.09302325581395349,0.0,0.023255813953488372,0.23255813953488372,0.13953488372093023,0.0,0.0,0.046511627906976744,0.0,0.27906976744186046,0.0,0.18604651162790697,0.0,0.023255813953488372,0.0
Wine and Viticulture,0.19801980198019803,0.0297029702970297,0.04950495049504951,0.5841584158415841,0.0297029702970297,0.009900990099009901,0.24752475247524752,0.21782178217821782,0.039603960396039604,0.0297029702970297,0.06930693069306931,0.0,0.16831683168316833,0.27722772277227725,0.009900990099009901,0.0,0.0297029702970297,0.039603960396039604,0.0297029702970297,0.009900990099009901
Accounting,0.0,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
Consumer Packaging,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
Entrepreneurship,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.9375,0.25,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.25,0.0,0.0,0.0
"Ethics, Law and Social Justice",1.0294117647058822,0.0,0.11764705882352941,0.0,0.08823529411764706,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.0,0.0
Financial Management,0.03125,0.03125,0.34375,0.25,0.03125,0.0625,0.0,0.21875,0.03125,0.0,0.0,0.0,0.03125,0.03125,0.0,0.03125,0.0,0.09375,0.03125,0.03125
Global Citizenship and Social Sustainability,1.9,0.02,0.0,0.24,0.04,0.24,0.0,0.04,0.14,0.04,0.0,0.0,0.04,0.06,0.0,0.04,0.04,0.0,0.02,0.0
Health and Society,1.8372093023255813,0.13953488372093023,0.13953488372093023,0.32558139534883723,0.046511627906976744,0.32558139534883723,0.06976744186046512,0.0,0.11627906976744186,0.0,0.7209302325581395,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.0,0.023255813953488372,0.0,0.06976744186046512,0.0,0.023255813953488372
Industrial Technology,0.07407407407407407,0.037037037037037035,0.2222222222222222,0.3333333333333333,0.07407407407407407,0.1111111111111111,0.0,0.5185185185185185,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.2962962962962963,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0
Information Systems,0.08333333333333333,0.0,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.6666666666666666,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
Management and Human Resources,0.2857142857142857,0.0,0.07142857142857142,0.42857142857142855,0.0,0.0,0.0,0.9285714285714286,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07142857142857142,0.0,0.0
Marketing Management,0.25,0.0,0.08333333333333333,0.16666666666666666,0.25,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
Packaging Technology,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
Quantitative Analysis,0.0,0.0,0.34146341463414637,0.024390243902439025,0.0,0.0,0.0,0.0975609756097561,0.024390243902439025,0.024390243902439025,0.0,0.0,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.0,0.4878048780487805,0.21951219512195122,0.24390243902439024
Real Estate Finance,0.0,0.0,0.21428571428571427,0.5714285714285714,0.0,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142
"Science, Technology and Society",1.6111111111111112,0.08333333333333333,0.1111111111111111,0.3055555555555556,0.05555555555555555,0.4166666666666667,0.0,0.027777777777777776,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.0,0.05555555555555555,0.05555555555555555,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.0
Visual Media and Cultural Studies,1.3396226415094339,0.03773584905660377,0.018867924528301886,0.1509433962264151,0.05660377358490566,0.11320754716981132,0.0,0.0,0.018867924528301886,0.05660377358490566,0.0,0.0,0.05660377358490566,0.0,0.2641509433962264,0.018867924528301886,0.2830188679245283,0.0,0.16981132075471697,0.018867924528301886
"Bioinformatics, Cross Disciplinary Studies",0.0,0.0,0.6875,0.125,0.0,0.0,1.3125,0.0625,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0625,0.0,0.0
"Data Science, Cross Disciplinary Studies",0.0,0.0,0.6190476190476191,0.19047619047619047,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.19047619047619047,0.0,0.09523809523809523,0.0,0.0,0.19047619047619047,0.0,0.0
"Heavy Civil, Cross Disciplinary Studies",0.0,0.0,0.10526315789473684,0.42105263157894735,0.0,0.0,0.0,0.0,1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
