Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Entrepreneurship,0.5625,0.25,0.0625,1.0625,0.125,0.0,0.0625,0.0,0.0625,0.25,0.0625,0.0,0.625,0.0,0.375,0.0625,0.5625,0.0,0.25,0.0,0.0,0.5625,0.0,0.0625,0.3125
"Ethics, Law and Social Justice",1.8235294117647058,0.17647058823529413,0.0,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.14705882352941177,0.029411764705882353,0.14705882352941177,0.20588235294117646,0.0,0.20588235294117646,0.0,0.0,0.0,0.2647058823529412,0.029411764705882353,0.11764705882352941,0.0,0.0,0.14705882352941177,0.0,0.11764705882352941,0.0
Financial Management,0.03125,0.46875,0.3125,0.46875,0.0625,0.0,0.1875,0.03125,0.375,0.21875,0.15625,0.0,0.21875,0.03125,0.3125,0.03125,2.15625,0.09375,0.09375,0.03125,0.09375,0.0625,0.03125,0.09375,0.0
Global Citizenship and Social Sustainability,2.58,0.0,0.26,0.2,0.24,0.0,0.02,0.06,0.04,1.58,0.16,0.22,0.4,0.04,0.16,0.02,0.74,0.0,0.56,0.02,0.1,0.36,0.4,0.02,0.1
Health and Society,2.883720930232558,0.20930232558139536,0.32558139534883723,0.09302325581395349,0.5348837209302325,0.0,0.37209302325581395,1.069767441860465,0.023255813953488372,1.8372093023255813,0.23255813953488372,0.46511627906976744,0.5348837209302325,0.046511627906976744,0.18604651162790697,0.20930232558139536,0.2558139534883721,0.09302325581395349,0.3488372093023256,0.023255813953488372,0.023255813953488372,0.5581395348837209,0.32558139534883723,0.06976744186046512,0.11627906976744186
Industrial Technology,0.07407407407407407,0.2222222222222222,0.6296296296296297,0.7037037037037037,0.14814814814814814,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.48148148148148145,0.18518518518518517,0.0,0.2962962962962963,0.0,0.5925925925925926,0.07407407407407407,0.37037037037037035,0.0,0.14814814814814814,0.0,0.037037037037037035,0.25925925925925924,0.0,0.14814814814814814,0.1111111111111111
Information Systems,0.08333333333333333,0.8333333333333334,0.5833333333333334,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.0,0.25,0.08333333333333333,0.5833333333333334,0.25,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.75
Management and Human Resources,0.35714285714285715,0.07142857142857142,0.42857142857142855,1.5,0.0,0.5,0.07142857142857142,0.0,0.0,1.1428571428571428,0.07142857142857142,0.0,0.5714285714285714,0.0,0.42857142857142855,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.21428571428571427
Marketing Management,0.25,0.3333333333333333,1.5833333333333333,0.75,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.4166666666666667,0.0,0.5,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5833333333333334,0.0,0.0,0.16666666666666666
Packaging Technology,0.0,0.06666666666666667,0.2,0.4,0.2,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0,0.9333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.2,0.13333333333333333
Quantitative Analysis,0.0,0.3902439024390244,0.07317073170731707,0.5365853658536586,0.0,0.024390243902439025,0.0,0.0,1.146341463414634,0.024390243902439025,0.12195121951219512,0.0,0.4878048780487805,0.04878048780487805,0.07317073170731707,0.0,0.1951219512195122,0.6341463414634146,0.024390243902439025,0.0,0.8536585365853658,0.0,0.024390243902439025,0.024390243902439025,0.07317073170731707
Real Estate Finance,0.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.35714285714285715,1.0714285714285714,0.07142857142857142,0.0,0.35714285714285715,0.0,0.5,0.0,1.6428571428571428,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.07142857142857142
"Science, Technology and Society",2.0555555555555554,0.19444444444444445,0.3333333333333333,0.08333333333333333,0.4444444444444444,0.0,0.027777777777777776,0.2222222222222222,0.0,2.5,0.2777777777777778,0.5833333333333334,0.6666666666666666,0.08333333333333333,0.19444444444444445,0.1111111111111111,0.4166666666666667,0.027777777777777776,0.4444444444444444,0.08333333333333333,0.1388888888888889,1.3055555555555556,0.7222222222222222,0.05555555555555555,0.3611111111111111
Visual Media and Cultural Studies,2.0377358490566038,0.05660377358490566,0.1509433962264151,0.3018867924528302,0.1320754716981132,0.3018867924528302,0.0,0.0,0.0,0.018867924528301886,0.03773584905660377,0.0,0.5660377358490566,0.18867924528301888,0.0,0.05660377358490566,0.05660377358490566,0.0,0.41509433962264153,0.16981132075471697,0.018867924528301886,0.3018867924528302,0.018867924528301886,0.018867924528301886,0.05660377358490566
"Bioinformatics, Cross Disciplinary Studies",0.0,1.1875,0.125,0.6875,0.1875,0.125,2.0625,0.0,0.1875,0.1875,0.1875,0.0,1.0625,0.125,0.125,0.0,0.0,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.0625,0.125
"Data Science, Cross Disciplinary Studies",0.0,1.0952380952380953,0.19047619047619047,0.5238095238095238,0.0,0.09523809523809523,0.0,0.0,1.0952380952380953,0.19047619047619047,0.19047619047619047,0.0,0.7142857142857143,0.23809523809523808,0.19047619047619047,0.19047619047619047,0.0,0.23809523809523808,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.14285714285714285
"Heavy Civil, Cross Disciplinary Studies",0.0,0.2631578947368421,0.5789473684210527,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.0,0.5789473684210527,0.42105263157894735,0.0,0.21052631578947367,0.0,0.3684210526315789,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0
