Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Wine and Viticulture,0.39603960396039606,0.2871287128712871,1.4554455445544554,0.5148514851485149,0.1485148514851485,0.009900990099009901,0.6831683168316832,0.1485148514851485,0.2871287128712871,0.6633663366336634,0.26732673267326734,0.09900990099009901,0.32673267326732675,0.5148514851485149,0.7821782178217822,0.09900990099009901,0.4752475247524752,0.06930693069306931,0.07920792079207921,0.15841584158415842,0.0594059405940594,0.2871287128712871,0.21782178217821782,0.15841584158415842,0.07920792079207921
Accounting,0.18181818181818182,0.2727272727272727,0.09090909090909091,1.0909090909090908,0.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,3.272727272727273,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.0
Consumer Packaging,0.06666666666666667,0.3333333333333333,0.5333333333333333,0.4,0.13333333333333333,0.0,0.06666666666666667,0.0,0.4666666666666667,0.6,0.2,0.0,0.2,0.13333333333333333,0.6,0.13333333333333333,0.2,0.06666666666666667,0.0,0.26666666666666666,0.0,0.2,0.2,1.2,0.06666666666666667
Entrepreneurship,0.625,0.4375,0.4375,1.25,0.3125,0.0,0.125,0.0,0.25,0.3125,0.1875,0.0625,0.625,0.0625,0.375,0.0625,0.875,0.0,0.25,0.1875,0.0,0.5625,0.3125,0.3125,0.6875
"Ethics, Law and Social Justice",2.4705882352941178,0.4411764705882353,0.23529411764705882,0.23529411764705882,0.08823529411764706,0.0,0.08823529411764706,0.2647058823529412,0.2647058823529412,0.23529411764705882,0.4117647058823529,0.029411764705882353,0.20588235294117646,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.35294117647058826,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.0,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.029411764705882353
Financial Management,0.375,0.6875,0.46875,0.53125,0.25,0.0,0.21875,0.0625,0.5625,0.5625,0.40625,0.0,0.21875,0.21875,0.34375,0.0625,3.6875,0.09375,0.09375,0.125,0.09375,0.125,0.25,0.1875,0.0
Global Citizenship and Social Sustainability,3.88,0.24,0.5,0.2,0.34,0.0,0.1,0.12,0.24,3.0,0.42,0.24,0.4,0.48,0.24,0.16,0.8,0.0,0.56,0.08,0.14,0.46,0.42,0.14,0.16
Health and Society,3.395348837209302,0.3488372093023256,0.5581395348837209,0.09302325581395349,0.6744186046511628,0.0,0.7674418604651163,1.697674418604651,0.13953488372093023,3.0232558139534884,0.32558139534883723,0.627906976744186,0.5348837209302325,0.4186046511627907,0.9534883720930233,0.5581395348837209,0.3488372093023256,0.09302325581395349,0.3488372093023256,0.13953488372093023,0.023255813953488372,0.6511627906976745,0.46511627906976744,0.06976744186046512,0.11627906976744186
Industrial Technology,0.14814814814814814,0.37037037037037035,0.8518518518518519,0.8888888888888888,0.14814814814814814,0.07407407407407407,0.0,0.1111111111111111,0.14814814814814814,0.5555555555555556,0.4074074074074074,0.0,0.2962962962962963,0.07407407407407407,0.7407407407407407,0.14814814814814814,0.5555555555555556,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.037037037037037035,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.25925925925925924
Information Systems,0.16666666666666666,1.25,0.8333333333333334,1.0,0.0,0.08333333333333333,0.0,0.0,0.5833333333333334,0.8333333333333334,0.3333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.5833333333333334,0.25,0.16666666666666666,0.08333333333333333,0.0,1.1666666666666667,0.0,0.08333333333333333,0.25,0.16666666666666666,0.75
Management and Human Resources,0.35714285714285715,0.2857142857142857,0.9285714285714286,1.5714285714285714,0.07142857142857142,0.5,0.14285714285714285,0.14285714285714285,0.21428571428571427,1.4285714285714286,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.5,0.2857142857142857,0.07142857142857142,0.0,0.42857142857142855,0.0,0.5714285714285714,0.21428571428571427,0.14285714285714285,0.7857142857142857
Marketing Management,0.25,0.5833333333333334,1.8333333333333333,0.9166666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,0.16666666666666666,0.25,0.0,0.5,0.0,0.5,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.4166666666666667
Packaging Technology,0.0,0.13333333333333333,0.8666666666666667,0.4666666666666667,0.4,0.0,0.26666666666666666,0.0,0.2,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,1.2,0.3333333333333333,0.2,0.0,0.13333333333333333,0.2,0.0,0.2,0.26666666666666666,1.3333333333333333,0.13333333333333333
Quantitative Analysis,0.0975609756097561,0.8780487804878049,0.5365853658536586,0.5365853658536586,0.0,0.024390243902439025,0.0,0.0,1.7560975609756098,0.12195121951219512,0.6097560975609756,0.0,0.5609756097560976,0.0975609756097561,0.0975609756097561,0.04878048780487805,0.5609756097560976,1.1219512195121952,0.024390243902439025,0.24390243902439024,1.048780487804878,0.0,0.17073170731707318,0.07317073170731707,0.0975609756097561
Real Estate Finance,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.21428571428571427,0.0,0.14285714285714285,0.07142857142857142,0.7142857142857143,1.8571428571428572,0.42857142857142855,0.0,0.35714285714285715,0.14285714285714285,0.5714285714285714,0.0,2.857142857142857,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.7142857142857143,0.5,0.07142857142857142
"Science, Technology and Society",2.7222222222222223,0.2777777777777778,0.4722222222222222,0.08333333333333333,1.1666666666666667,0.0,0.75,0.3611111111111111,0.08333333333333333,4.166666666666667,0.4722222222222222,0.5833333333333334,0.6666666666666666,0.5555555555555556,0.4444444444444444,1.0,0.5277777777777778,0.027777777777777776,0.4444444444444444,0.25,0.19444444444444445,1.3333333333333333,0.7777777777777778,0.19444444444444445,0.5277777777777778
Visual Media and Cultural Studies,2.792452830188679,0.4528301886792453,0.4528301886792453,0.32075471698113206,0.2641509433962264,0.3018867924528302,0.018867924528301886,0.0,0.32075471698113206,0.09433962264150944,0.33962264150943394,0.018867924528301886,0.5660377358490566,0.41509433962264153,0.1509433962264151,0.09433962264150944,0.05660377358490566,0.018867924528301886,0.41509433962264153,0.3018867924528302,0.018867924528301886,0.4339622641509434,0.018867924528301886,0.03773584905660377,0.07547169811320754
"Bioinformatics, Cross Disciplinary Studies",0.0,1.9375,0.9375,0.75,0.25,0.125,2.9375,0.0625,1.4375,0.1875,0.8125,0.0625,1.0625,0.5,0.25,0.1875,0.0,0.0625,0.125,0.25,0.0625,0.0625,0.3125,0.3125,0.3125
"Data Science, Cross Disciplinary Studies",0.0,1.9047619047619047,0.7142857142857143,0.5238095238095238,0.23809523809523808,0.09523809523809523,0.23809523809523808,0.0,2.0952380952380953,0.23809523809523808,0.7142857142857143,0.0,0.7142857142857143,0.3333333333333333,0.19047619047619047,0.42857142857142855,0.047619047619047616,0.5238095238095238,0.0,0.47619047619047616,0.6666666666666666,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.2857142857142857
"Heavy Civil, Cross Disciplinary Studies",0.10526315789473684,0.5789473684210527,0.7894736842105263,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.3684210526315789,0.6842105263157895,0.631578947368421,0.0,0.3157894736842105,0.0,0.42105263157894735,0.0,0.21052631578947367,0.05263157894736842,0.0,0.2631578947368421,0.0,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.0
